DossierID,RDAF,Instructions
81406046,RDAF Delivered,Instruction Delivered
81413180,RDAF Delivered,Instruction Not Delivered
81397611,RDAF Delivered,Instruction Delivered
81408845,RDAF Delivered,Instruction Not Delivered
81409759,RDAF Delivered,Instruction Not Delivered
80822910,RDAF Not Delivered,Instruction Not Delivered
81155800,RDAF Delivered,Instruction Delivered
80517041,RDAF Delivered,Instruction Not Delivered
81377183,RDAF Delivered,Instruction Not Delivered
81382297,RDAF Delivered,Instruction Not Delivered
81097007,RDAF Delivered,Instruction Not Delivered
81150646,RDAF Delivered,Instruction Not Delivered
81152320,RDAF Delivered,Instruction Delivered
81350891,RDAF Delivered,Instruction Not Delivered
81328493,RDAF Delivered,Instruction Not Delivered
81220100,RDAF Delivered,Instruction Not Delivered
81063459,RDAF Delivered,Instruction Delivered
80004976,RDAF Delivered,Instruction Delivered
81362849,RDAF Delivered,Instruction Not Delivered
81397320,RDAF Delivered,Instruction Delivered
81379136,RDAF Delivered,Instruction Not Delivered
81295971,RDAF Delivered,Instruction Not Delivered
81379747,RDAF Delivered,Instruction Delivered
80387963,RDAF Delivered,Instruction Delivered
81367994,RDAF Delivered,Instruction Not Delivered
81277367,RDAF Delivered,Instruction Delivered
80673774,RDAF Delivered,Instruction Delivered
81413254,RDAF Delivered,Instruction Not Delivered
81273235,RDAF Delivered,Instruction Delivered
81382339,RDAF Delivered,Instruction Not Delivered
81333422,RDAF Delivered,Instruction Not Delivered
81399118,RDAF Delivered,Instruction Not Delivered
81399701,RDAF Delivered,Instruction Delivered
80696158,RDAF Delivered,Instruction Not Delivered
81401909,RDAF Delivered,Instruction Delivered
81253327,RDAF Delivered,Instruction Delivered
81394060,RDAF Not Delivered,Instruction Not Delivered
81413094,RDAF Delivered,Instruction Not Delivered
81398412,RDAF Delivered,Instruction Not Delivered
81373020,RDAF Delivered,Instruction Delivered
70557189,RDAF Delivered,Instruction Delivered
81395523,RDAF Delivered,Instruction Not Delivered
81303220,RDAF Delivered,Instruction Delivered
70546739,RDAF Delivered,Instruction Delivered
81348820,RDAF Delivered,Instruction Delivered
81299469,RDAF Delivered,Instruction Not Delivered
81399513,RDAF Delivered,Instruction Not Delivered
81368302,RDAF Delivered,Instruction Delivered
81256807,RDAF Delivered,Instruction Not Delivered
80845183,RDAF Delivered,Instruction Not Delivered
81338012,RDAF Delivered,Instruction Delivered
81041585,RDAF Delivered,Instruction Not Delivered
81338433,RDAF Delivered,Instruction Not Delivered
80755486,RDAF Not Delivered,Instruction Not Delivered
81170801,RDAF Delivered,Instruction Delivered
81356895,RDAF Delivered,Instruction Not Delivered
81382931,RDAF Delivered,Instruction Delivered
81245597,RDAF Delivered,Instruction Not Delivered
81412953,RDAF Delivered,Instruction Not Delivered
81389806,RDAF Delivered,Instruction Delivered
81410974,RDAF Delivered,Instruction Not Delivered
81291826,RDAF Delivered,Instruction Not Delivered
81356165,RDAF Delivered,Instruction Not Delivered
81391279,RDAF Delivered,Instruction Delivered
81360470,RDAF Delivered,Instruction Not Delivered
81410586,RDAF Delivered,Instruction Not Delivered
81384234,RDAF Delivered,Instruction Not Delivered
80244469,RDAF Delivered,Instruction Delivered
81408645,RDAF Delivered,Instruction Delivered
81411341,RDAF Not Delivered,Instruction Not Delivered
80502937,RDAF Delivered,Instruction Not Delivered
81379503,RDAF Delivered,Instruction Not Delivered
81407631,RDAF Delivered,Instruction Not Delivered
81199846,RDAF Delivered,Instruction Not Delivered
81393340,RDAF Not Delivered,Instruction Not Delivered
80769353,RDAF Delivered,Instruction Delivered
80438423,RDAF Delivered,Instruction Delivered
81411942,RDAF Delivered,Instruction Not Delivered
81401388,RDAF Delivered,Instruction Delivered
81234906,RDAF Delivered,Instruction Delivered
81344647,RDAF Delivered,Instruction Delivered
80580623,RDAF Delivered,Instruction Delivered
81113274,RDAF Delivered,Instruction Not Delivered
81408104,RDAF Delivered,Instruction Not Delivered
81171901,RDAF Delivered,Instruction Not Delivered
80607558,RDAF Delivered,Instruction Not Delivered
81399538,RDAF Delivered,Instruction Not Delivered
81251865,RDAF Delivered,Instruction Delivered
81408970,RDAF Delivered,Instruction Not Delivered
81389908,RDAF Delivered,Instruction Delivered
81391631,RDAF Delivered,Instruction Delivered
80540596,RDAF Delivered,Instruction Not Delivered
80964507,RDAF Delivered,Instruction Delivered
81317159,RDAF Delivered,Instruction Delivered
80964636,RDAF Delivered,Instruction Delivered
80039887,RDAF Delivered,Instruction Not Delivered
81416225,RDAF Delivered,Instruction Not Delivered
81393643,RDAF Delivered,Instruction Not Delivered
81399982,RDAF Not Delivered,Instruction Not Delivered
81379795,RDAF Delivered,Instruction Delivered
81407396,RDAF Not Delivered,Instruction Not Delivered
81328443,RDAF Delivered,Instruction Delivered
81381103,RDAF Delivered,Instruction Delivered
80953614,RDAF Delivered,Instruction Not Delivered
81406130,RDAF Delivered,Instruction Not Delivered
81414691,RDAF Delivered,Instruction Not Delivered
81294344,RDAF Delivered,Instruction Delivered
81391550,RDAF Delivered,Instruction Not Delivered
81354667,RDAF Delivered,Instruction Delivered
80479145,RDAF Not Delivered,Instruction Not Delivered
81336072,RDAF Delivered,Instruction Not Delivered
80547905,RDAF Not Delivered,Instruction Not Delivered
81414563,RDAF Delivered,Instruction Not Delivered
81408619,RDAF Not Delivered,Instruction Not Delivered
81373145,RDAF Delivered,Instruction Delivered
81402173,RDAF Delivered,Instruction Delivered
81383508,RDAF Delivered,Instruction Delivered
81206992,RDAF Delivered,Instruction Delivered
81172990,RDAF Delivered,Instruction Not Delivered
80931560,RDAF Delivered,Instruction Delivered
80839020,RDAF Delivered,Instruction Delivered
81323870,RDAF Delivered,Instruction Delivered
81339726,RDAF Delivered,Instruction Delivered
80500707,RDAF Delivered,Instruction Not Delivered
81064643,RDAF Delivered,Instruction Delivered
81406390,RDAF Delivered,Instruction Delivered
81369364,RDAF Delivered,Instruction Not Delivered
81321389,RDAF Delivered,Instruction Not Delivered
81292947,RDAF Delivered,Instruction Not Delivered
81387039,RDAF Delivered,Instruction Not Delivered
81399073,RDAF Delivered,Instruction Not Delivered
81309365,RDAF Delivered,Instruction Delivered
80429518,RDAF Delivered,Instruction Not Delivered
81408139,RDAF Delivered,Instruction Not Delivered
81154871,RDAF Delivered,Instruction Delivered
80355719,RDAF Delivered,Instruction Not Delivered
81413988,RDAF Delivered,Instruction Not Delivered
81407552,RDAF Delivered,Instruction Not Delivered
81399499,RDAF Delivered,Instruction Not Delivered
81407108,RDAF Delivered,Instruction Delivered
81315813,RDAF Delivered,Instruction Not Delivered
81408416,RDAF Delivered,Instruction Not Delivered
81365075,RDAF Delivered,Instruction Not Delivered
81205001,RDAF Delivered,Instruction Not Delivered
81228102,RDAF Delivered,Instruction Not Delivered
81358253,RDAF Delivered,Instruction Not Delivered
80942170,RDAF Delivered,Instruction Delivered
81398415,RDAF Delivered,Instruction Delivered
81391014,RDAF Delivered,Instruction Not Delivered
80002275,RDAF Delivered,Instruction Delivered
81413964,RDAF Delivered,Instruction Not Delivered
81389007,RDAF Delivered,Instruction Not Delivered
81379185,RDAF Delivered,Instruction Not Delivered
80021334,RDAF Delivered,Instruction Delivered
81393561,RDAF Delivered,Instruction Not Delivered
81133518,RDAF Delivered,Instruction Not Delivered
81282809,RDAF Delivered,Instruction Delivered
81285596,RDAF Delivered,Instruction Not Delivered
81282281,RDAF Delivered,Instruction Not Delivered
80456544,RDAF Delivered,Instruction Not Delivered
81296275,RDAF Delivered,Instruction Not Delivered
81400255,RDAF Delivered,Instruction Not Delivered
81409399,RDAF Delivered,Instruction Not Delivered
81404042,RDAF Delivered,Instruction Delivered
81308159,RDAF Delivered,Instruction Not Delivered
80937396,RDAF Delivered,Instruction Delivered
81399840,RDAF Delivered,Instruction Not Delivered
81410491,RDAF Delivered,Instruction Delivered
81410838,RDAF Delivered,Instruction Not Delivered
81346932,RDAF Delivered,Instruction Not Delivered
80514867,RDAF Delivered,Instruction Not Delivered
81187717,RDAF Delivered,Instruction Delivered
81342776,RDAF Delivered,Instruction Delivered
81395988,RDAF Delivered,Instruction Delivered
81278898,RDAF Delivered,Instruction Not Delivered
81205612,RDAF Delivered,Instruction Not Delivered
81411685,RDAF Delivered,Instruction Delivered
81412510,RDAF Not Delivered,Instruction Not Delivered
81261734,RDAF Delivered,Instruction Not Delivered
81209020,RDAF Delivered,Instruction Delivered
80869824,RDAF Delivered,Instruction Delivered
81238884,RDAF Delivered,Instruction Not Delivered
81411697,RDAF Delivered,Instruction Delivered
81213132,RDAF Delivered,Instruction Not Delivered
81301789,RDAF Delivered,Instruction Delivered
81415303,RDAF Delivered,Instruction Not Delivered
81105064,RDAF Delivered,Instruction Delivered
81390508,RDAF Delivered,Instruction Not Delivered
81406360,RDAF Delivered,Instruction Not Delivered
81407228,RDAF Delivered,Instruction Not Delivered
70591822,RDAF Delivered,Instruction Not Delivered
81336657,RDAF Delivered,Instruction Delivered
81386461,RDAF Delivered,Instruction Delivered
81390594,RDAF Delivered,Instruction Delivered
81400449,RDAF Delivered,Instruction Not Delivered
81374011,RDAF Delivered,Instruction Not Delivered
80774006,RDAF Not Delivered,Instruction Delivered
81413515,RDAF Delivered,Instruction Not Delivered
81405092,RDAF Delivered,Instruction Delivered
81116635,RDAF Delivered,Instruction Delivered
81193633,RDAF Not Delivered,Instruction Not Delivered
81157475,RDAF Delivered,Instruction Delivered
81292638,RDAF Delivered,Instruction Not Delivered
81308158,RDAF Delivered,Instruction Delivered
81396284,RDAF Delivered,Instruction Not Delivered
81413545,RDAF Delivered,Instruction Not Delivered
81396867,RDAF Delivered,Instruction Not Delivered
81322998,RDAF Delivered,Instruction Not Delivered
81161939,RDAF Delivered,Instruction Delivered
81181449,RDAF Delivered,Instruction Not Delivered
81160855,RDAF Delivered,Instruction Delivered
81384262,RDAF Delivered,Instruction Not Delivered
70569417,RDAF Delivered,Instruction Not Delivered
81222044,RDAF Not Delivered,Instruction Delivered
81409812,RDAF Delivered,Instruction Not Delivered
81127709,RDAF Delivered,Instruction Not Delivered
81415744,RDAF Delivered,Instruction Not Delivered
81403501,RDAF Delivered,Instruction Not Delivered
80044743,RDAF Delivered,Instruction Not Delivered
80848728,RDAF Delivered,Instruction Delivered
81321080,RDAF Delivered,Instruction Not Delivered
81203008,RDAF Delivered,Instruction Not Delivered
81103216,RDAF Delivered,Instruction Not Delivered
81412498,RDAF Delivered,Instruction Not Delivered
81331389,RDAF Delivered,Instruction Not Delivered
81195149,RDAF Delivered,Instruction Not Delivered
81294089,RDAF Delivered,Instruction Not Delivered
81353311,RDAF Delivered,Instruction Delivered
81169709,RDAF Delivered,Instruction Delivered
80047403,RDAF Delivered,Instruction Delivered
80069466,RDAF Delivered,Instruction Delivered
81362133,RDAF Delivered,Instruction Not Delivered
81411809,RDAF Delivered,Instruction Delivered
81333345,RDAF Delivered,Instruction Delivered
80767192,RDAF Delivered,Instruction Delivered
81402990,RDAF Not Delivered,Instruction Not Delivered
81367682,RDAF Delivered,Instruction Delivered
81330244,RDAF Delivered,Instruction Not Delivered
81332752,RDAF Delivered,Instruction Delivered
70564189,RDAF Delivered,Instruction Not Delivered
81381970,RDAF Delivered,Instruction Not Delivered
81367530,RDAF Delivered,Instruction Delivered
81316053,RDAF Delivered,Instruction Delivered
81331227,RDAF Delivered,Instruction Delivered
81409050,RDAF Not Delivered,Instruction Not Delivered
81115466,RDAF Delivered,Instruction Delivered
81275349,RDAF Delivered,Instruction Delivered
80259203,RDAF Delivered,Instruction Delivered
80505177,RDAF Delivered,Instruction Delivered
81328308,RDAF Delivered,Instruction Not Delivered
81282074,RDAF Delivered,Instruction Delivered
81164788,RDAF Delivered,Instruction Not Delivered
81372410,RDAF Delivered,Instruction Not Delivered
81406355,RDAF Delivered,Instruction Delivered
81401822,RDAF Delivered,Instruction Not Delivered
81382314,RDAF Delivered,Instruction Not Delivered
81170532,RDAF Delivered,Instruction Not Delivered
81326032,RDAF Delivered,Instruction Not Delivered
81159650,RDAF Delivered,Instruction Not Delivered
81322043,RDAF Delivered,Instruction Delivered
81409884,RDAF Delivered,Instruction Not Delivered
81404939,RDAF Delivered,Instruction Not Delivered
81323162,RDAF Delivered,Instruction Not Delivered
81315692,RDAF Delivered,Instruction Delivered
80038726,RDAF Delivered,Instruction Not Delivered
81405264,RDAF Delivered,Instruction Not Delivered
81366692,RDAF Delivered,Instruction Not Delivered
81413309,RDAF Delivered,Instruction Not Delivered
80414431,RDAF Delivered,Instruction Delivered
81381664,RDAF Delivered,Instruction Not Delivered
81383849,RDAF Delivered,Instruction Not Delivered
81412754,RDAF Delivered,Instruction Not Delivered
81299235,RDAF Delivered,Instruction Not Delivered
81393332,RDAF Delivered,Instruction Delivered
81229213,RDAF Delivered,Instruction Not Delivered
81323854,RDAF Delivered,Instruction Delivered
81410124,RDAF Delivered,Instruction Not Delivered
81410125,RDAF Delivered,Instruction Not Delivered
70500568,RDAF Delivered,Instruction Not Delivered
80773418,RDAF Delivered,Instruction Delivered
81216964,RDAF Delivered,Instruction Delivered
81355077,RDAF Delivered,Instruction Not Delivered
81412626,RDAF Delivered,Instruction Not Delivered
80007971,RDAF Delivered,Instruction Delivered
81405576,RDAF Delivered,Instruction Not Delivered
81389307,RDAF Delivered,Instruction Not Delivered
81412253,RDAF Delivered,Instruction Delivered
81357753,RDAF Delivered,Instruction Delivered
80742012,RDAF Delivered,Instruction Delivered
81399104,RDAF Delivered,Instruction Not Delivered
81232222,RDAF Delivered,Instruction Not Delivered
81406492,RDAF Delivered,Instruction Not Delivered
81395103,RDAF Delivered,Instruction Not Delivered
80798278,RDAF Not Delivered,Instruction Not Delivered
81320996,RDAF Delivered,Instruction Delivered
81412071,RDAF Not Delivered,Instruction Not Delivered
81403840,RDAF Delivered,Instruction Not Delivered
81416380,RDAF Delivered,Instruction Not Delivered
81408655,RDAF Delivered,Instruction Not Delivered
81405664,RDAF Delivered,Instruction Not Delivered
81326843,RDAF Delivered,Instruction Delivered
80557113,RDAF Delivered,Instruction Delivered
80028172,RDAF Delivered,Instruction Delivered
81413815,RDAF Delivered,Instruction Not Delivered
81405524,RDAF Delivered,Instruction Delivered
81416021,RDAF Delivered,Instruction Not Delivered
81328355,RDAF Delivered,Instruction Not Delivered
81298115,RDAF Delivered,Instruction Not Delivered
81328318,RDAF Delivered,Instruction Not Delivered
81383749,RDAF Delivered,Instruction Not Delivered
81400109,RDAF Delivered,Instruction Not Delivered
81305487,RDAF Delivered,Instruction Delivered
81299984,RDAF Delivered,Instruction Not Delivered
81358070,RDAF Delivered,Instruction Delivered
81410902,RDAF Delivered,Instruction Delivered
80657299,RDAF Delivered,Instruction Delivered
80991451,RDAF Delivered,Instruction Delivered
81313058,RDAF Delivered,Instruction Delivered
81320381,RDAF Delivered,Instruction Delivered
81020368,RDAF Delivered,Instruction Delivered
81360850,RDAF Delivered,Instruction Not Delivered
81364232,RDAF Delivered,Instruction Delivered
81158543,RDAF Delivered,Instruction Delivered
70584636,RDAF Delivered,Instruction Not Delivered
70530501,RDAF Delivered,Instruction Delivered
81262234,RDAF Delivered,Instruction Not Delivered
81358069,RDAF Delivered,Instruction Delivered
81162771,RDAF Not Delivered,Instruction Not Delivered
81338015,RDAF Delivered,Instruction Not Delivered
81416079,RDAF Delivered,Instruction Not Delivered
81380758,RDAF Delivered,Instruction Not Delivered
81255623,RDAF Delivered,Instruction Not Delivered
81401815,RDAF Delivered,Instruction Not Delivered
81406685,RDAF Delivered,Instruction Not Delivered
81408431,RDAF Delivered,Instruction Not Delivered
81170546,RDAF Delivered,Instruction Not Delivered
81307802,RDAF Delivered,Instruction Delivered
81175952,RDAF Delivered,Instruction Delivered
81384338,RDAF Delivered,Instruction Not Delivered
81217763,RDAF Delivered,Instruction Not Delivered
80499177,RDAF Delivered,Instruction Not Delivered
81390068,RDAF Delivered,Instruction Not Delivered
81416455,RDAF Delivered,Instruction Not Delivered
81390417,RDAF Delivered,Instruction Not Delivered
81408689,RDAF Delivered,Instruction Not Delivered
80001811,RDAF Delivered,Instruction Delivered
81414871,RDAF Delivered,Instruction Not Delivered
81401344,RDAF Delivered,Instruction Not Delivered
70554416,RDAF Delivered,Instruction Not Delivered
81326518,RDAF Delivered,Instruction Delivered
81170188,RDAF Delivered,Instruction Delivered
80767209,RDAF Delivered,Instruction Delivered
81398906,RDAF Delivered,Instruction Not Delivered
81375321,RDAF Delivered,Instruction Delivered
81326248,RDAF Delivered,Instruction Not Delivered
81338238,RDAF Delivered,Instruction Not Delivered
81410122,RDAF Delivered,Instruction Not Delivered
80013781,RDAF Delivered,Instruction Delivered
80516039,RDAF Delivered,Instruction Delivered
81357685,RDAF Delivered,Instruction Delivered
81310116,RDAF Delivered,Instruction Not Delivered
80925138,RDAF Delivered,Instruction Not Delivered
81085426,RDAF Delivered,Instruction Delivered
81399213,RDAF Delivered,Instruction Delivered
81411796,RDAF Delivered,Instruction Not Delivered
81157679,RDAF Delivered,Instruction Not Delivered
81415039,RDAF Delivered,Instruction Delivered
80947349,RDAF Delivered,Instruction Delivered
81412842,RDAF Delivered,Instruction Delivered
80375139,RDAF Delivered,Instruction Delivered
81290272,RDAF Delivered,Instruction Delivered
81415771,RDAF Delivered,Instruction Not Delivered
81170502,RDAF Delivered,Instruction Not Delivered
81379527,RDAF Delivered,Instruction Not Delivered
81415556,RDAF Delivered,Instruction Not Delivered
81346622,RDAF Delivered,Instruction Not Delivered
81389965,RDAF Delivered,Instruction Delivered
80714712,RDAF Delivered,Instruction Delivered
81389417,RDAF Delivered,Instruction Not Delivered
81202100,RDAF Delivered,Instruction Delivered
81348372,RDAF Delivered,Instruction Not Delivered
81325513,RDAF Delivered,Instruction Not Delivered
80442304,RDAF Delivered,Instruction Delivered
81404683,RDAF Delivered,Instruction Not Delivered
81414202,RDAF Delivered,Instruction Not Delivered
81370642,RDAF Delivered,Instruction Delivered
81395665,RDAF Delivered,Instruction Not Delivered
81372060,RDAF Delivered,Instruction Not Delivered
81389272,RDAF Not Delivered,Instruction Not Delivered
81373365,RDAF Delivered,Instruction Not Delivered
81372010,RDAF Delivered,Instruction Not Delivered
80794951,RDAF Not Delivered,Instruction Not Delivered
80396269,RDAF Delivered,Instruction Not Delivered
80002267,RDAF Delivered,Instruction Delivered
81313553,RDAF Delivered,Instruction Not Delivered
80760183,RDAF Delivered,Instruction Not Delivered
81204149,RDAF Delivered,Instruction Not Delivered
80986801,RDAF Delivered,Instruction Not Delivered
81079070,RDAF Delivered,Instruction Delivered
81416125,RDAF Delivered,Instruction Not Delivered
81212770,RDAF Delivered,Instruction Delivered
81386971,RDAF Delivered,Instruction Not Delivered
81182881,RDAF Delivered,Instruction Not Delivered
81415706,RDAF Delivered,Instruction Delivered
81307505,RDAF Delivered,Instruction Delivered
81316538,RDAF Delivered,Instruction Not Delivered
70587416,RDAF Delivered,Instruction Not Delivered
81311057,RDAF Delivered,Instruction Not Delivered
81402271,RDAF Delivered,Instruction Not Delivered
80923384,RDAF Delivered,Instruction Delivered
81091927,RDAF Delivered,Instruction Not Delivered
81412213,RDAF Delivered,Instruction Not Delivered
81405128,RDAF Delivered,Instruction Not Delivered
81412929,RDAF Delivered,Instruction Not Delivered
81363591,RDAF Delivered,Instruction Not Delivered
81053865,RDAF Delivered,Instruction Delivered
81344434,RDAF Delivered,Instruction Not Delivered
81416349,RDAF Delivered,Instruction Not Delivered
81205011,RDAF Delivered,Instruction Not Delivered
80903623,RDAF Delivered,Instruction Not Delivered
80321753,RDAF Delivered,Instruction Delivered
70563407,RDAF Delivered,Instruction Not Delivered
80302549,RDAF Delivered,Instruction Not Delivered
80992805,RDAF Delivered,Instruction Delivered
81399348,RDAF Delivered,Instruction Delivered
81406001,RDAF Delivered,Instruction Not Delivered
81140048,RDAF Delivered,Instruction Delivered
81384182,RDAF Delivered,Instruction Delivered
81404688,RDAF Delivered,Instruction Not Delivered
81250650,RDAF Delivered,Instruction Delivered
81333329,RDAF Delivered,Instruction Not Delivered
81158036,RDAF Delivered,Instruction Not Delivered
81170191,RDAF Delivered,Instruction Delivered
81390923,RDAF Delivered,Instruction Not Delivered
81408949,RDAF Delivered,Instruction Not Delivered
81381937,RDAF Delivered,Instruction Not Delivered
81405600,RDAF Not Delivered,Instruction Not Delivered
81413496,RDAF Delivered,Instruction Not Delivered
80037347,RDAF Delivered,Instruction Not Delivered
81384177,RDAF Delivered,Instruction Delivered
81390900,RDAF Delivered,Instruction Not Delivered
80920730,RDAF Delivered,Instruction Delivered
81321979,RDAF Delivered,Instruction Delivered
81390449,RDAF Delivered,Instruction Delivered
81401242,RDAF Delivered,Instruction Not Delivered
81326859,RDAF Delivered,Instruction Delivered
81369720,RDAF Delivered,Instruction Delivered
81410460,RDAF Delivered,Instruction Delivered
81414994,RDAF Delivered,Instruction Not Delivered
81404277,RDAF Delivered,Instruction Not Delivered
70576757,RDAF Delivered,Instruction Not Delivered
81408424,RDAF Delivered,Instruction Delivered
81339627,RDAF Delivered,Instruction Not Delivered
81411278,RDAF Delivered,Instruction Not Delivered
80831287,RDAF Delivered,Instruction Delivered
81408986,RDAF Delivered,Instruction Not Delivered
81416596,RDAF Delivered,Instruction Not Delivered
80412663,RDAF Delivered,Instruction Delivered
81362469,RDAF Delivered,Instruction Delivered
81409839,RDAF Delivered,Instruction Not Delivered
81355914,RDAF Delivered,Instruction Not Delivered
81340798,RDAF Delivered,Instruction Not Delivered
70524113,RDAF Delivered,Instruction Delivered
81170435,RDAF Delivered,Instruction Delivered
81408807,RDAF Delivered,Instruction Not Delivered
81370055,RDAF Delivered,Instruction Not Delivered
81158981,RDAF Delivered,Instruction Delivered
70016426,RDAF Delivered,Instruction Not Delivered
81370072,RDAF Delivered,Instruction Delivered
81400186,RDAF Delivered,Instruction Not Delivered
81317458,RDAF Delivered,Instruction Not Delivered
81406111,RDAF Delivered,Instruction Delivered
81414905,RDAF Delivered,Instruction Not Delivered
80962624,RDAF Delivered,Instruction Not Delivered
81408857,RDAF Delivered,Instruction Not Delivered
81406900,RDAF Delivered,Instruction Not Delivered
81409515,RDAF Delivered,Instruction Not Delivered
81406634,RDAF Not Delivered,Instruction Not Delivered
81368880,RDAF Delivered,Instruction Not Delivered
81341774,RDAF Delivered,Instruction Delivered
70592736,RDAF Delivered,Instruction Not Delivered
81376191,RDAF Delivered,Instruction Not Delivered
81030265,RDAF Delivered,Instruction Delivered
81333092,RDAF Delivered,Instruction Not Delivered
81346471,RDAF Delivered,Instruction Not Delivered
81240213,RDAF Delivered,Instruction Not Delivered
81411031,RDAF Delivered,Instruction Not Delivered
81346970,RDAF Delivered,Instruction Not Delivered
81413579,RDAF Delivered,Instruction Delivered
81397700,RDAF Not Delivered,Instruction Not Delivered
81409461,RDAF Delivered,Instruction Not Delivered
81302395,RDAF Delivered,Instruction Delivered
81381507,RDAF Delivered,Instruction Not Delivered
81406776,RDAF Delivered,Instruction Not Delivered
81177556,RDAF Delivered,Instruction Not Delivered
80772636,RDAF Delivered,Instruction Delivered
81204991,RDAF Delivered,Instruction Not Delivered
81378430,RDAF Delivered,Instruction Not Delivered
81326865,RDAF Delivered,Instruction Delivered
81328885,RDAF Delivered,Instruction Not Delivered
81374776,RDAF Delivered,Instruction Not Delivered
81376100,RDAF Delivered,Instruction Not Delivered
81404012,RDAF Delivered,Instruction Not Delivered
81294454,RDAF Delivered,Instruction Delivered
81405756,RDAF Delivered,Instruction Not Delivered
81408273,RDAF Not Delivered,Instruction Not Delivered
81401383,RDAF Delivered,Instruction Not Delivered
81400568,RDAF Delivered,Instruction Not Delivered
81394236,RDAF Delivered,Instruction Not Delivered
81253767,RDAF Delivered,Instruction Not Delivered
81035058,RDAF Delivered,Instruction Delivered
81406515,RDAF Delivered,Instruction Not Delivered
81366189,RDAF Delivered,Instruction Not Delivered
81309448,RDAF Delivered,Instruction Not Delivered
81415090,RDAF Delivered,Instruction Not Delivered
81026758,RDAF Delivered,Instruction Delivered
81341598,RDAF Delivered,Instruction Not Delivered
81329575,RDAF Delivered,Instruction Not Delivered
81070093,RDAF Delivered,Instruction Delivered
81314847,RDAF Delivered,Instruction Delivered
81405051,RDAF Not Delivered,Instruction Not Delivered
81209017,RDAF Delivered,Instruction Delivered
81372255,RDAF Delivered,Instruction Not Delivered
81415935,RDAF Delivered,Instruction Not Delivered
81349686,RDAF Delivered,Instruction Not Delivered
81416598,RDAF Delivered,Instruction Not Delivered
70570940,RDAF Delivered,Instruction Delivered
81335449,RDAF Delivered,Instruction Not Delivered
81399705,RDAF Delivered,Instruction Delivered
81311686,RDAF Delivered,Instruction Not Delivered
81386034,RDAF Delivered,Instruction Not Delivered
80713245,RDAF Delivered,Instruction Delivered
81395782,RDAF Delivered,Instruction Not Delivered
81360200,RDAF Delivered,Instruction Delivered
80035016,RDAF Delivered,Instruction Not Delivered
80281621,RDAF Delivered,Instruction Not Delivered
81172734,RDAF Delivered,Instruction Delivered
81401084,RDAF Delivered,Instruction Delivered
81408031,RDAF Delivered,Instruction Not Delivered
81173650,RDAF Delivered,Instruction Delivered
80964100,RDAF Delivered,Instruction Delivered
81386706,RDAF Delivered,Instruction Not Delivered
81394578,RDAF Delivered,Instruction Not Delivered
81388728,RDAF Delivered,Instruction Not Delivered
81416633,RDAF Delivered,Instruction Not Delivered
81406868,RDAF Delivered,Instruction Not Delivered
81360919,RDAF Delivered,Instruction Delivered
81413156,RDAF Not Delivered,Instruction Not Delivered
81374008,RDAF Delivered,Instruction Not Delivered
81391915,RDAF Delivered,Instruction Not Delivered
81170053,RDAF Delivered,Instruction Delivered
81401441,RDAF Delivered,Instruction Delivered
81400183,RDAF Delivered,Instruction Delivered
81067748,RDAF Delivered,Instruction Delivered
81383775,RDAF Delivered,Instruction Delivered
81295829,RDAF Delivered,Instruction Not Delivered
80501658,RDAF Delivered,Instruction Delivered
81415595,RDAF Delivered,Instruction Not Delivered
80995628,RDAF Delivered,Instruction Not Delivered
81375191,RDAF Delivered,Instruction Not Delivered
81411863,RDAF Delivered,Instruction Delivered
81302069,RDAF Delivered,Instruction Not Delivered
81399537,RDAF Delivered,Instruction Not Delivered
81388106,RDAF Delivered,Instruction Delivered
81164857,RDAF Delivered,Instruction Not Delivered
81401045,RDAF Not Delivered,Instruction Not Delivered
81229217,RDAF Delivered,Instruction Not Delivered
81325815,RDAF Delivered,Instruction Not Delivered
70582382,RDAF Delivered,Instruction Not Delivered
81403902,RDAF Delivered,Instruction Not Delivered
81304593,RDAF Delivered,Instruction Delivered
81410119,RDAF Delivered,Instruction Not Delivered
81259687,RDAF Delivered,Instruction Delivered
81309455,RDAF Delivered,Instruction Delivered
81343494,RDAF Delivered,Instruction Delivered
81349391,RDAF Not Delivered,Instruction Not Delivered
81405012,RDAF Delivered,Instruction Delivered
81390163,RDAF Delivered,Instruction Not Delivered
81150671,RDAF Delivered,Instruction Delivered
81403617,RDAF Delivered,Instruction Delivered
81347183,RDAF Delivered,Instruction Not Delivered
81402468,RDAF Delivered,Instruction Not Delivered
81399006,RDAF Delivered,Instruction Delivered
81411888,RDAF Delivered,Instruction Not Delivered
81395986,RDAF Delivered,Instruction Not Delivered
81412142,RDAF Delivered,Instruction Not Delivered
81415804,RDAF Delivered,Instruction Not Delivered
81406806,RDAF Delivered,Instruction Not Delivered
80726089,RDAF Delivered,Instruction Delivered
81415509,RDAF Delivered,Instruction Not Delivered
81278434,RDAF Delivered,Instruction Not Delivered
81350984,RDAF Delivered,Instruction Not Delivered
81205725,RDAF Delivered,Instruction Delivered
81337203,RDAF Delivered,Instruction Delivered
81330428,RDAF Delivered,Instruction Not Delivered
81413638,RDAF Delivered,Instruction Not Delivered
81361821,RDAF Delivered,Instruction Not Delivered
81380884,RDAF Delivered,Instruction Not Delivered
80824833,RDAF Delivered,Instruction Delivered
